Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	TotalPeptides/Length	SpectralCount/Length	UniqueSpectralCount/Length	TotalSpectralCount/Length	C_01 Spectral Count	C_02 Spectral Count	C_03 Spectral Count	C_04 Spectral Count	C_05 Spectral Count	C_06 Spectral Count	C_07 Spectral Count	C_08 Spectral Count	T_01 Spectral Count	T_02 Spectral Count	T_03 Spectral Count	T_04 Spectral Count	T_05 Spectral Count	T_06 Spectral Count	T_07 Spectral Count	C_01 Unique Spectral Count	C_02 Unique Spectral Count	C_03 Unique Spectral Count	C_04 Unique Spectral Count	C_05 Unique Spectral Count	C_06 Unique Spectral Count	C_07 Unique Spectral Count	C_08 Unique Spectral Count	T_01 Unique Spectral Count	T_02 Unique Spectral Count	T_03 Unique Spectral Count	T_04 Unique Spectral Count	T_05 Unique Spectral Count	T_06 Unique Spectral Count	T_07 Unique Spectral Count	C_01 Total Spectral Count	C_02 Total Spectral Count	C_03 Total Spectral Count	C_04 Total Spectral Count	C_05 Total Spectral Count	C_06 Total Spectral Count	C_07 Total Spectral Count	C_08 Total Spectral Count	T_01 Total Spectral Count	T_02 Total Spectral Count	T_03 Total Spectral Count	T_04 Total Spectral Count	T_05 Total Spectral Count	T_06 Total Spectral Count	T_07 Total Spectral Count	C_01 Intensity	C_02 Intensity	C_03 Intensity	C_04 Intensity	C_05 Intensity	C_06 Intensity	C_07 Intensity	C_08 Intensity	T_01 Intensity	T_02 Intensity	T_03 Intensity	T_04 Intensity	T_05 Intensity	T_06 Intensity	T_07 Intensity	C_01 MaxLFQ Intensity	C_02 MaxLFQ Intensity	C_03 MaxLFQ Intensity	C_04 MaxLFQ Intensity	C_05 MaxLFQ Intensity	C_06 MaxLFQ Intensity	C_07 MaxLFQ Intensity	C_08 MaxLFQ Intensity	T_01 MaxLFQ Intensity	T_02 MaxLFQ Intensity	T_03 MaxLFQ Intensity	T_04 MaxLFQ Intensity	T_05 MaxLFQ Intensity	T_06 MaxLFQ Intensity	T_07 MaxLFQ Intensity	Indistinguishable Proteins
sp|P10915|HPLN1_HUMAN	P10915	HPLN1_HUMAN	HAPLN1	354	Homo sapiens	1:Experimental evidence at protein level	Hyaluronan and proteoglycan link protein 1	0.9238	0.999	1	1	1	1	0.002824858757062147	0.002824858757062147	0.002824858757062147	0.002824858757062147	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	15207820.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11021|BIP_HUMAN	P11021	BIP_HUMAN	HSPA5	654	Homo sapiens	1:Experimental evidence at protein level	Endoplasmic reticulum chaperone BiP	1.0	0.999	36	1128	1105	1295	0.05504587155963303	1.724770642201835	1.6896024464831805	1.9801223241590213	23	22	54	69	105	103	89	6	111	47	104	86	147	106	56	23	22	53	67	103	100	86	6	110	45	103	83	144	104	56	30	32	65	78	122	114	99	12	122	56	116	103	168	120	58	430934208.0	217785280.0	943060350.0	1602447870.0	3445032700.0	2577316610.0	2066559360.0	88030024.0	1691194620.0	753463870.0	2065784830.0	2167122690.0	3386280190.0	2084196480.0	307587872.0	55647248.0	39348204.0	83450192.0	127664640.0	252412096.0	184275152.0	159683104.0	22299370.0	115429400.0	78922864.0	155426064.0	166994432.0	221588160.0	153343760.0	49393980.0	
sp|P11047|LAMC1_HUMAN	P11047	LAMC1_HUMAN	LAMC1	1609	Homo sapiens	1:Experimental evidence at protein level	Laminin subunit gamma-1	1.0	0.999	9	19	19	19	0.005593536357986327	0.011808576755748913	0.011808576755748913	0.011808576755748913	0	1	0	2	1	1	0	1	4	0	0	4	2	2	1	0	1	0	2	1	1	0	1	4	0	0	4	2	2	1	0	1	0	2	1	1	0	1	4	0	0	4	2	2	1	0.0	0.0	0.0	23699218.0	20937202.0	12679205.0	0.0	8649923.0	21238266.0	0.0	0.0	17632644.0	14781782.0	18754944.0	0.0	0.0	0.0	0.0	12351156.0	23727234.0	12234079.0	0.0	8346252.0	10017653.0	0.0	0.0	8851220.0	14262841.0	7279099.0	0.0	
sp|P11117|PPAL_HUMAN	P11117	PPAL_HUMAN	ACP2	423	Homo sapiens	1:Experimental evidence at protein level	Lysosomal acid phosphatase	1.0	0.999	3	3	3	3	0.0070921985815602835	0.0070921985815602835	0.0070921985815602835	0.0070921985815602835	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14339406.0	6773294.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5784464.0	11484135.0	0.0	
sp|P11142|HSP7C_HUMAN	P11142	HSP7C_HUMAN	HSPA8	646	Homo sapiens	1:Experimental evidence at protein level	Heat shock cognate 71 kDa protein	1.0	0.999	34	1711	1034	1711	0.05263157894736842	2.6486068111455108	1.6006191950464397	2.6486068111455108	81	79	89	81	124	107	91	58	182	80	161	155	183	173	67	41	44	54	46	73	63	52	28	121	46	99	100	108	117	42	81	79	89	81	124	107	91	58	182	80	161	155	183	173	67	1458556670.0	835201790.0	2141417860.0	2535731710.0	5647308300.0	3779854080.0	2112875780.0	656431680.0	3564448000.0	2120904190.0	5401426400.0	4859398700.0	6630176300.0	5558074900.0	581499330.0	235834752.0	146240496.0	260465584.0	263113200.0	524854560.0	361742176.0	274067232.0	97312368.0	443514912.0	236764640.0	528756416.0	452019968.0	543657340.0	524265824.0	102617608.0	
sp|P11166|GTR1_HUMAN	P11166	GTR1_HUMAN	SLC2A1	492	Homo sapiens	1:Experimental evidence at protein level	Solute carrier family 2, facilitated glucose transporter member 1	1.0	0.999	5	30	30	30	0.01016260162601626	0.06097560975609756	0.06097560975609756	0.06097560975609756	1	0	4	4	1	5	5	5	0	0	1	3	0	1	0	1	0	4	4	1	5	5	5	0	0	1	3	0	1	0	1	0	4	4	1	5	5	5	0	0	1	3	0	1	0	40181052.0	0.0	33967296.0	29570698.0	0.0	75003216.0	65885936.0	48589636.0	0.0	0.0	10994760.0	42933436.0	4791581.5	2261290.8	0.0	40177740.0	0.0	15823106.0	22386964.0	0.0	24449602.0	22166330.0	18462542.0	0.0	0.0	10993853.0	15059128.0	4791186.5	7096282.0	0.0	
sp|P11169|GTR3_HUMAN	P11169	GTR3_HUMAN	SLC2A3	496	Homo sapiens	1:Experimental evidence at protein level	Solute carrier family 2, facilitated glucose transporter member 3	0.9975	0.999	2	4	0	4	0.004032258064516129	0.008064516129032258	0.0	0.008064516129032258	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8811721.0	0.0	0.0	8123244.5	17763980.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8811721.0	0.0	0.0	8123244.5	11810811.0	sp|Q8TDB8|GTR14_HUMAN
sp|P11171|EPB41_HUMAN	P11171	EPB41_HUMAN	EPB41	864	Homo sapiens	1:Experimental evidence at protein level	Protein 4.1	1.0	0.999	12	55	55	55	0.013888888888888888	0.06365740740740741	0.06365740740740741	0.06365740740740741	6	0	3	1	0	5	12	21	2	0	0	2	2	1	0	6	0	3	1	0	5	12	21	2	0	0	2	2	1	0	6	0	3	1	0	5	12	21	2	0	0	2	2	1	0	169214688.0	0.0	114451904.0	14685081.0	0.0	92157464.0	363275680.0	197530960.0	46021252.0	0.0	0.0	36209768.0	24429580.0	25773802.0	0.0	62162620.0	0.0	32558390.0	29413156.0	0.0	39979844.0	59576704.0	37252404.0	54781280.0	0.0	0.0	17759256.0	14396672.0	30679780.0	0.0	
sp|P11172|UMPS_HUMAN	P11172	UMPS_HUMAN	UMPS	480	Homo sapiens	1:Experimental evidence at protein level	Uridine 5'-monophosphate synthase	1.0	0.999	4	17	17	17	0.008333333333333333	0.035416666666666666	0.035416666666666666	0.035416666666666666	0	0	0	1	1	1	0	0	0	0	0	4	6	4	0	0	0	0	1	1	1	0	0	0	0	0	4	6	4	0	0	0	0	1	1	1	0	0	0	0	0	4	6	4	0	0.0	0.0	0.0	9865479.0	12378104.0	12896618.0	0.0	0.0	0.0	0.0	0.0	32905576.0	55473052.0	32280798.0	0.0	0.0	0.0	0.0	10482521.0	13152299.0	13703244.0	0.0	0.0	0.0	0.0	0.0	15014177.0	27073158.0	15500815.0	0.0	
sp|P11177|ODPB_HUMAN	P11177	ODPB_HUMAN	PDHB	359	Homo sapiens	1:Experimental evidence at protein level	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	1.0	0.999	12	96	96	96	0.033426183844011144	0.26740947075208915	0.26740947075208915	0.26740947075208915	0	0	4	8	7	13	5	0	2	0	2	23	21	11	0	0	0	4	8	7	13	5	0	2	0	2	23	21	11	0	0	0	4	8	7	13	5	0	2	0	2	23	21	11	0	0.0	0.0	35465996.0	95590664.0	204102544.0	172862688.0	69635488.0	0.0	4866034.5	0.0	32497296.0	305188832.0	237907744.0	118531224.0	0.0	0.0	0.0	13475742.0	29068944.0	37607332.0	33449306.0	27262770.0	0.0	8328456.5	0.0	10043542.0	46994124.0	44991528.0	31100306.0	0.0	
sp|P11182|ODB2_HUMAN	P11182	ODB2_HUMAN	DBT	482	Homo sapiens	1:Experimental evidence at protein level	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial	1.0	0.999	4	21	21	21	0.008298755186721992	0.043568464730290454	0.043568464730290454	0.043568464730290454	0	0	1	1	1	2	0	0	1	0	0	8	4	3	0	0	0	1	1	1	2	0	0	1	0	0	8	4	3	0	0	0	1	1	1	2	0	0	1	0	0	8	4	3	0	0.0	0.0	1435874.1	19952740.0	10794936.0	35579144.0	0.0	0.0	8062672.0	0.0	0.0	58385208.0	30363022.0	10002740.0	0.0	0.0	0.0	3394662.5	8561416.0	11888652.0	10469018.0	0.0	0.0	7960693.0	0.0	0.0	16363033.0	8078461.5	6967642.5	0.0	
sp|P11215|ITAM_HUMAN	P11215	ITAM_HUMAN	ITGAM	1152	Homo sapiens	1:Experimental evidence at protein level	Integrin alpha-M	1.0	0.999	14	45	45	45	0.012152777777777778	0.0390625	0.0390625	0.0390625	0	0	0	1	0	1	2	0	4	0	2	0	0	6	29	0	0	0	1	0	1	2	0	4	0	2	0	0	6	29	0	0	0	1	0	1	2	0	4	0	2	0	0	6	29	0.0	0.0	0.0	1789430.8	0.0	0.0	13652316.0	0.0	65243676.0	0.0	11085768.0	0.0	84545152.0	50395416.0	166308016.0	0.0	0.0	0.0	9506263.0	0.0	0.0	17331480.0	0.0	14228696.0	0.0	13577228.0	0.0	28529148.0	15519287.0	43179184.0	
sp|P11216|PYGB_HUMAN	P11216	PYGB_HUMAN	PYGB	843	Homo sapiens	1:Experimental evidence at protein level	Glycogen phosphorylase, brain form	1.0	0.999	47	573	559	1519	0.05575326215895611	0.6797153024911032	0.6631079478054567	1.8018979833926454	18	16	39	41	23	50	8	14	19	11	61	150	7	115	1	17	16	37	40	23	49	8	12	19	10	60	146	7	114	1	95	83	112	122	98	125	88	105	60	73	110	199	41	163	45	219492560.0	114165296.0	394792768.0	387981568.0	460313312.0	664566780.0	88321944.0	94357664.0	108393992.0	172769776.0	913600320.0	1858709380.0	31840732.0	1320470780.0	0.0	52325088.0	40018732.0	49393992.0	57456300.0	46638980.0	76011416.0	32005640.0	27613094.0	30721186.0	37508996.0	95184464.0	180232480.0	13723771.0	118042488.0	0.0	
sp|P11217|PYGM_HUMAN	P11217	PYGM_HUMAN	PYGM	842	Homo sapiens	1:Experimental evidence at protein level	Glycogen phosphorylase, muscle form	1.0	0.999	40	2832	1726	2832	0.047505938242280284	3.3634204275534443	2.0498812351543942	3.3634204275534443	218	195	250	265	224	230	238	301	103	169	138	127	106	125	143	127	116	163	170	133	141	142	194	58	98	81	73	66	72	92	218	195	250	265	224	230	238	301	103	169	138	127	106	125	143	7939635700.0	2652353020.0	14981685200.0	19513909200.0	25191602200.0	20911480800.0	16901484500.0	7145399300.0	3479951360.0	7798222800.0	7256580100.0	5838382100.0	3905872640.0	6182039600.0	2765404420.0	866543490.0	319848992.0	1462368510.0	1741817860.0	2189024000.0	1842733440.0	1586791810.0	762632190.0	398584544.0	793017540.0	708846270.0	555403840.0	393232096.0	598974910.0	338810560.0	
sp|P11233|RALA_HUMAN	P11233	RALA_HUMAN	RALA	206	Homo sapiens	1:Experimental evidence at protein level	Ras-related protein Ral-A	1.0	0.999	3	26	0	26	0.014563106796116505	0.1262135922330097	0.0	0.1262135922330097	0	0	1	4	4	2	3	0	0	0	1	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	2	3	0	0	0	1	3	4	4	0	0.0	0.0	35996828.0	64315436.0	47145224.0	57185696.0	71591688.0	0.0	0.0	0.0	6429118.5	46369280.0	55449320.0	46636476.0	0.0	0.0	0.0	18074298.0	25252492.0	27767624.0	21160634.0	27641476.0	0.0	0.0	0.0	9243231.0	17936644.0	21252764.0	25239842.0	0.0	
sp|P11274|BCR_HUMAN	P11274	BCR_HUMAN	BCR	1271	Homo sapiens	1:Experimental evidence at protein level	Breakpoint cluster region protein	0.9153	0.9989	1	2	2	2	0.0007867820613690008	0.0015735641227380016	0.0015735641227380016	0.0015735641227380016	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4522775.0	3715508.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4522775.0	3715508.2	0.0	0.0	0.0	
sp|P11277|SPTB1_HUMAN	P11277	SPTB1_HUMAN	SPTB	2137	Homo sapiens	1:Experimental evidence at protein level	Spectrin beta chain, erythrocytic	1.0	0.999	54	260	260	298	0.02526906878802059	0.12166588675713617	0.12166588675713617	0.1394478240524099	42	12	21	12	0	23	76	70	1	0	0	3	0	0	0	42	12	21	12	0	23	76	70	1	0	0	3	0	0	0	44	12	25	16	3	27	79	71	7	0	2	6	3	3	0	946935870.0	135938320.0	200978048.0	196307728.0	7233357.0	537572160.0	1287736700.0	692291580.0	7714816.0	5665379.0	0.0	57310664.0	0.0	0.0	0.0	64307324.0	33632764.0	31819384.0	27545266.0	6476444.5	32195380.0	68239336.0	39447400.0	15171770.0	8947740.0	0.0	10877072.0	0.0	0.0	0.0	
sp|P11279|LAMP1_HUMAN	P11279	LAMP1_HUMAN	LAMP1	417	Homo sapiens	1:Experimental evidence at protein level	Lysosome-associated membrane glycoprotein 1	1.0	0.999	10	79	79	79	0.023980815347721823	0.18944844124700239	0.18944844124700239	0.18944844124700239	0	0	2	2	5	3	3	0	23	1	4	13	15	4	4	0	0	2	2	5	3	3	0	23	1	4	13	15	4	4	0	0	2	2	5	3	3	0	23	1	4	13	15	4	4	0.0	0.0	44358544.0	72157888.0	80491248.0	72904024.0	63608340.0	0.0	157280752.0	10426710.0	67388064.0	150098000.0	127158400.0	24976150.0	40122576.0	0.0	0.0	22480400.0	28886310.0	28416514.0	39022072.0	24515188.0	0.0	41756016.0	14511651.0	23301618.0	40729640.0	38282336.0	30281608.0	18345466.0	
sp|P11310|ACADM_HUMAN	P11310	ACADM_HUMAN	ACADM	421	Homo sapiens	1:Experimental evidence at protein level	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	1.0	0.999	9	55	55	55	0.021377672209026127	0.13064133016627077	0.13064133016627077	0.13064133016627077	0	0	1	7	5	14	3	0	0	0	1	13	2	9	0	0	0	1	7	5	14	3	0	0	0	1	13	2	9	0	0	0	1	7	5	14	3	0	0	0	1	13	2	9	0	0.0	0.0	12202465.0	77513896.0	61331264.0	167942352.0	22506006.0	0.0	0.0	0.0	12579732.0	144483632.0	14698685.0	57650620.0	0.0	0.0	0.0	14955258.0	19467924.0	18443560.0	29954286.0	38722884.0	0.0	0.0	0.0	15417633.0	24773858.0	6294479.0	17122746.0	0.0	
sp|P11387|TOP1_HUMAN	P11387	TOP1_HUMAN	TOP1	765	Homo sapiens	1:Experimental evidence at protein level	DNA topoisomerase 1	1.0	0.999	19	112	98	112	0.02483660130718954	0.14640522875816994	0.12810457516339868	0.14640522875816994	0	0	0	2	18	5	1	0	12	0	11	12	38	13	0	0	0	0	2	15	5	1	0	11	0	9	12	32	11	0	0	0	0	2	18	5	1	0	12	0	11	12	38	13	0	0.0	0.0	10942667.0	63627392.0	343967936.0	75346664.0	52183432.0	16201870.0	104395704.0	26688610.0	164323232.0	191358528.0	469431104.0	165836288.0	0.0	0.0	0.0	15408221.0	28785508.0	64706484.0	24066752.0	32982838.0	19609650.0	22228188.0	32302092.0	32246928.0	34725052.0	65174648.0	30070930.0	0.0	
sp|P11388|TOP2A_HUMAN	P11388	TOP2A_HUMAN	TOP2A	1531	Homo sapiens	1:Experimental evidence at protein level	DNA topoisomerase 2-alpha	0.9993	0.999	4	2	2	9	0.002612671456564337	0.0013063357282821686	0.0013063357282821686	0.005878510777269758	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	6	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	912462.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11413|G6PD_HUMAN	P11413	G6PD_HUMAN	G6PD	515	Homo sapiens	1:Experimental evidence at protein level	Glucose-6-phosphate 1-dehydrogenase	1.0	0.999	21	211	211	211	0.040776699029126215	0.4097087378640777	0.4097087378640777	0.4097087378640777	7	6	7	9	7	6	7	2	32	4	29	43	17	24	11	7	6	7	9	7	6	7	2	32	4	29	43	17	24	11	7	6	7	9	7	6	7	2	32	4	29	43	17	24	11	135251296.0	54955288.0	72205792.0	116415208.0	94312200.0	115263232.0	63581392.0	21968488.0	219113200.0	72081488.0	378721792.0	551789820.0	240292928.0	256691488.0	96309008.0	32623818.0	28315990.0	23804370.0	25665962.0	22503268.0	20808838.0	26339698.0	18622912.0	39477036.0	26912392.0	36086724.0	58581028.0	24796180.0	36513672.0	27449022.0	
sp|P11441|UBL4A_HUMAN	P11441	UBL4A_HUMAN	UBL4A	157	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-like protein 4A	0.9998	0.999	2	3	3	3	0.012738853503184714	0.01910828025477707	0.01910828025477707	0.01910828025477707	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3435139.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11498|PYC_HUMAN	P11498	PYC_HUMAN	PC	1178	Homo sapiens	1:Experimental evidence at protein level	Pyruvate carboxylase, mitochondrial	0.9865	0.999	1	1	1	1	0.0008488964346349745	0.0008488964346349745	0.0008488964346349745	0.0008488964346349745	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	831404.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11586|C1TC_HUMAN	P11586	C1TC_HUMAN	MTHFD1	935	Homo sapiens	1:Experimental evidence at protein level	C-1-tetrahydrofolate synthase, cytoplasmic	1.0	0.999	35	312	300	312	0.0374331550802139	0.3336898395721925	0.32085561497326204	0.3336898395721925	4	6	16	16	33	24	17	0	13	4	29	43	79	26	2	4	6	15	16	32	23	16	0	13	4	27	42	76	24	2	4	6	16	16	33	24	17	0	13	4	29	43	79	26	2	157900480.0	69081488.0	337441952.0	316933344.0	714721540.0	332714848.0	351807744.0	0.0	221519488.0	232689376.0	419107008.0	570227260.0	948519740.0	357475264.0	65931708.0	97911952.0	67719640.0	121354080.0	137930208.0	200422288.0	127657040.0	129351672.0	0.0	156062736.0	121016000.0	138189216.0	169213232.0	243402592.0	133938904.0	65931708.0	
sp|P11678|PERE_HUMAN	P11678	PERE_HUMAN	EPX	715	Homo sapiens	1:Experimental evidence at protein level	Eosinophil peroxidase	1.0	0.999	29	282	282	436	0.04055944055944056	0.3944055944055944	0.3944055944055944	0.6097902097902098	20	1	0	13	14	23	16	0	111	2	0	50	31	1	0	20	1	0	13	14	23	16	0	111	2	0	50	31	1	0	22	2	3	15	18	27	20	0	144	4	9	54	39	19	60	274352512.0	13952407.0	9424240.0	203298992.0	215898928.0	285671904.0	283163872.0	0.0	2205997820.0	24909998.0	0.0	679225020.0	281498368.0	0.0	0.0	54596864.0	14292669.0	9654072.0	50685324.0	45920968.0	54377872.0	55087680.0	0.0	288475680.0	16245613.0	0.0	102568216.0	42344716.0	0.0	0.0	
sp|P11717|MPRI_HUMAN	P11717	MPRI_HUMAN	IGF2R	2491	Homo sapiens	1:Experimental evidence at protein level	Cation-independent mannose-6-phosphate receptor	1.0	0.999	5	6	6	6	0.002007226013649137	0.0024086712163789645	0.0024086712163789645	0.0024086712163789645	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26671886.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11766|ADHX_HUMAN	P11766	ADHX_HUMAN	ADH5	374	Homo sapiens	1:Experimental evidence at protein level	Alcohol dehydrogenase class-3	1.0	0.999	14	326	326	326	0.0374331550802139	0.8716577540106952	0.8716577540106952	0.8716577540106952	25	26	36	37	23	28	14	26	6	24	16	25	22	18	0	25	26	36	37	23	28	14	26	6	24	16	25	22	18	0	25	26	36	37	23	28	14	26	6	24	16	25	22	18	0	479478272.0	381538240.0	572360130.0	849972540.0	610126140.0	795896960.0	278164448.0	287477056.0	63641872.0	527038816.0	360130944.0	474060992.0	244808128.0	319554784.0	0.0	128199176.0	98242776.0	146113728.0	164340720.0	135012848.0	150242576.0	70530456.0	67517400.0	34523216.0	110581944.0	76428384.0	89286224.0	43954876.0	69419600.0	0.0	
sp|P11802|CDK4_HUMAN	P11802	CDK4_HUMAN	CDK4	303	Homo sapiens	1:Experimental evidence at protein level	Cyclin-dependent kinase 4	1.0	0.999	3	4	4	21	0.009900990099009901	0.013201320132013201	0.013201320132013201	0.06930693069306931	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	3	1	0	0	0	0	3	1	9	2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5432756.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11908|PRPS2_HUMAN	P11908	PRPS2_HUMAN	PRPS2	318	Homo sapiens	1:Experimental evidence at protein level	Ribose-phosphate pyrophosphokinase 2	1.0	0.999	8	31	18	31	0.025157232704402517	0.09748427672955975	0.05660377358490566	0.09748427672955975	0	0	0	0	2	0	0	0	1	0	4	2	16	6	0	0	0	0	0	1	0	0	0	0	0	3	2	9	3	0	0	0	0	0	2	0	0	0	1	0	4	2	16	6	0	0.0	0.0	12257438.0	0.0	23560540.0	14206705.0	0.0	0.0	7636930.5	0.0	93047320.0	63652096.0	164065936.0	99872232.0	0.0	0.0	0.0	31580754.0	0.0	16634614.0	15551741.0	0.0	0.0	28446160.0	0.0	25534158.0	22552208.0	35002740.0	30647712.0	0.0	
sp|P11940|PABP1_HUMAN	P11940	PABP1_HUMAN	PABPC1	636	Homo sapiens	1:Experimental evidence at protein level	Polyadenylate-binding protein 1	1.0	0.999	25	399	85	399	0.03930817610062893	0.6273584905660378	0.13364779874213836	0.6273584905660378	5	7	13	13	33	19	14	2	68	12	42	44	75	52	0	0	1	2	1	7	5	2	0	10	0	9	13	22	13	0	5	7	13	13	33	19	14	2	68	12	42	44	75	52	0	82874776.0	37472688.0	222267120.0	203844128.0	700082050.0	310246080.0	242625392.0	10680429.0	939681090.0	223314240.0	701013060.0	681561220.0	1231042940.0	765501630.0	0.0	39250264.0	23084038.0	41869256.0	41853120.0	88898632.0	49298352.0	45067364.0	15231157.0	118998664.0	40238544.0	89744432.0	72941088.0	133406784.0	98851448.0	0.0	
sp|P12004|PCNA_HUMAN	P12004	PCNA_HUMAN	PCNA	261	Homo sapiens	1:Experimental evidence at protein level	Proliferating cell nuclear antigen	1.0	0.999	10	172	172	172	0.038314176245210725	0.6590038314176245	0.6590038314176245	0.6590038314176245	2	0	7	2	23	6	3	0	5	1	35	11	42	35	0	2	0	7	2	23	6	3	0	5	1	35	11	42	35	0	2	0	7	2	23	6	3	0	5	1	35	11	42	35	0	33648152.0	0.0	97270432.0	53157856.0	483034432.0	106788800.0	34009176.0	0.0	48230288.0	20457480.0	602127810.0	161718848.0	1008263040.0	528344064.0	0.0	13115863.0	0.0	20982610.0	17385950.0	79605072.0	20636388.0	20232046.0	0.0	14227362.0	27695248.0	82191856.0	29468462.0	120834744.0	74737504.0	0.0	
sp|P12035|K2C3_HUMAN	P12035	K2C3_HUMAN	KRT3	628	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 3	1.0	0.999	22	30	27	221	0.03503184713375796	0.04777070063694268	0.042993630573248405	0.3519108280254777	0	0	0	0	0	0	0	0	28	2	0	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	3	9	14	12	9	15	20	9	48	18	7	24	12	8	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	330520928.0	13741720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52046716.0	24385314.0	0.0	0.0	0.0	0.0	0.0	
