U965_HCC1806	U965_MCF10A	U965_MCF7	U965_MDA231	U965_T47D	con_HCC1806	con_MCF10A	con_MCF7	con_MDA231	con_T47D	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Basal_logFC	Normal_vs_Basal_AveExpr	Normal_vs_Basal_t	Normal_vs_Basal_P.Value	Normal_vs_Basal_adj.P.Val	Normal_vs_Basal_B	Normal_vs_Basal_-log(P.Value)	Normal_vs_Basal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Basal_Valid	Normal_vs_Basal_Significant
21.4248104095459	20.86203384399414	21.535139083862305	21.37661361694336	21.34630584716797	22.6910343170166	21.32852554321289	22.591161727905273	22.41949462890625	23.00658416748047	Homo sapiens	1:Experimental evidence at protein level	261	0	0.914409885509858	21.859598027698	1.37580215251252	0.194118961662982	0.410276312441669	-5.26174699872844	0.711932040379847	0.386923556571575	sp|P12004|PCNA_HUMAN	P12004	PCNA_HUMAN	PCNA	Proliferating cell nuclear antigen		+	
22.305574417114258	20.684457778930664	22.324615478515625	22.430561065673828	21.32061767578125	23.455873489379883	22.19728660583496	23.72325325012207	23.836406707763672	23.50766372680664	Homo sapiens	1:Experimental evidence at protein level	298	0	1.5997252636608	22.5775733194313	2.11342681739397	0.0562800039386763	0.178702162038928	-4.21669357591984	1.24964588084381	0.747870193124485	sp|P12236|ADT3_HUMAN	P12236	ADT3_HUMAN	SLC25A6	ADP/ATP translocase 3		+	
18.836299896240234	20.424680709838867	19.33839225769043	19.763235092163086	19.831371307373047	20.281396865844727	21.099702835083008	19.279552459716797	21.460535049438477	20.694272994995117	Homo sapiens	1:Experimental evidence at protein level	514	2	-0.638699073866551	20.1004125673619	-0.8016204083637	0.438421139442187	0.656906646639396	-5.84575706143229	0.358108513552533	0.182496343880134	sp|P12268|IMDH2_HUMAN	P12268	IMDH2_HUMAN	IMPDH2	Inosine-5'-monophosphate dehydrogenase 2		+	
20.40260124206543	19.893905639648438	19.71657371520996	20.10246467590332	18.789684295654297	19.90505599975586	19.647136688232422	19.718368530273438	20.275190353393555	18.188396453857422	Homo sapiens	1:Experimental evidence at protein level	2363	1	0.430514105987459	19.6603921044457	0.719525308842997	0.485650455404684	0.6991514501006	-5.90739461234857	0.313676199680893	0.155428737246467	sp|P12270|TPR_HUMAN	P12270	TPR_HUMAN	TPR	Nucleoprotein TPR		+	
18.088563919067383	22.025249481201172	17.7956485748291	18.618026733398438	18.60564422607422	20.69844627380371	22.411907196044922	18.424280166625977	20.272668838500977	19.155330657958984	Homo sapiens	1:Experimental evidence at protein level	892	7	-2.75181061444856	19.6046541818057	-3.4456482042365	0.00487110661195344	0.0403694371398889	-1.97284748410986	2.31237236509536	1.39394730579762	sp|P12814|ACTN1_HUMAN	P12814	ACTN1_HUMAN	ACTN1	Alpha-actinin-1		+	+
18.961748123168945	19.832622528076172	18.85659408569336	17.504409790039062	18.09394645690918	18.657331466674805	20.70558738708496	17.949888229370117	19.84835433959961	18.794254302978516	Homo sapiens	1:Experimental evidence at protein level	536	7	-1.4882906755875	18.9159114079283	-2.48903271771788	0.0285543618248162	0.120513595403494	-3.60780378049537	1.54432754164727	0.918963956610609	sp|P12931|SRC_HUMAN	P12931	SRC_HUMAN	SRC	Proto-oncogene tyrosine-protein kinase Src		+	
20.403690338134766	21.476715087890625	20.903614044189453	20.4210147857666	20.899524688720703	18.763465881347656	21.265300750732422	19.22378921508789	19.321340560913086	19.938175201416016	Homo sapiens	1:Experimental evidence at protein level	609	4	-1.6004828367127	20.2636075172344	-2.05511862022923	0.0624004208851699	0.191426841573997	-4.3077210596337	1.20481248103087	0.717997166192608	sp|P12956|XRCC6_HUMAN	P12956	XRCC6_HUMAN	XRCC6	X-ray repair cross-complementing protein 6		+	
19.848331451416016	21.28077507019043	20.08888053894043	19.43411636352539	19.892135620117188	20.263622283935547	20.76485252380371	18.63896369934082	19.75535774230957	21.50128936767578	Homo sapiens	1:Experimental evidence at protein level	732	1	-1.16087204765852	20.1491446574543	-1.42500690776654	0.179744117685641	0.389588924935863	-5.20078147460061	0.745345313453945	0.409393397552167	sp|P13010|XRCC5_HUMAN	P13010	XRCC5_HUMAN	XRCC5	X-ray repair cross-complementing protein 5		+	
21.19402503967285	20.19921112060547	21.387826919555664	20.332111358642578	20.95140838623047	21.390289306640625	21.37391471862793	21.80930519104004	21.169025421142578	22.2224178314209	Homo sapiens	1:Experimental evidence at protein level	169	0	0.270988781785537	21.2038253456273	0.448866306488113	0.661558787900457	0.815300850111836	-6.06641190307526	0.179431557181168	0.0886821048381346	sp|P13073|COX41_HUMAN	P13073	COX41_HUMAN	COX4I1	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial		+	
19.799379348754883	20.541284561157227	17.06183433532715	17.89737892150879	17.884309768676758	18.620071411132812	21.170385360717773	18.677871704101562	18.444438934326172	18.71929359436035	Homo sapiens	1:Experimental evidence at protein level	461	8	-2.12257860088478	18.8772576435563	-3.36116120935662	0.00569221806757338	0.0444581859415645	-2.11825711964196	2.24471847054669	1.3520482620968	sp|P13489|RINI_HUMAN	P13489	RINI_HUMAN	RNH1	Ribonuclease inhibitor		+	+
22.65195083618164	24.258068084716797	22.436813354492188	21.791109085083008	21.704471588134766	22.67827796936035	25.44463539123535	22.29450798034668	22.359893798828125	22.633087158203125	Homo sapiens	1:Experimental evidence at protein level	858	0	-2.42683788570387	22.8212089143767	-4.5068177901796	0.000725370169464156	0.0149360312166938	-0.194584957973585	3.13944030856189	1.82576478737127	sp|P13639|EF2_HUMAN	P13639	EF2_HUMAN	EEF2	Elongation factor 2		+	+
26.681589126586914	25.74762535095215	24.7447566986084	25.904855728149414	25.469955444335938	27.972475051879883	28.631832122802734	28.880815505981445	28.86082649230957	28.366430282592773	Homo sapiens	1:Experimental evidence at protein level	584	0	0.215886858474981	27.1215134196135	0.160660570498622	0.875044483926475	0.941556178666729	-6.15662285956917	0.0579698685402722	0.0261537623631086	sp|P13645|K1C10_HUMAN	P13645	K1C10_HUMAN	KRT10	Keratin, type I cytoskeletal 10		+	
24.26897621154785	22.560068130493164	20.833293914794922	21.677751541137695	21.484657287597656	24.633281707763672	24.803560256958008	24.276798248291016	23.7659969329834	24.05650520324707	Homo sapiens	1:Experimental evidence at protein level	590	0	-0.0525763387906828	23.2303618507655	-0.0480252096354135	0.962489392162994	0.981262628619286	-6.16879812299126	0.0166040482615019	0.00821474094286678	sp|P13647|K2C5_HUMAN	P13647	K2C5_HUMAN	KRT5	Keratin, type II cytoskeletal 5		+	
19.25889015197754	20.527997970581055	17.47291374206543	17.12147331237793	18.18675422668457	18.279691696166992	20.79214859008789	19.47124481201172	18.959300994873047	18.54555320739746	Homo sapiens	1:Experimental evidence at protein level	630	8	-2.21623206559304	18.8572712241205	-3.43998688240626	0.00492215943441396	0.0405406949779913	-1.98258345468875	2.30784432310685	1.39210881058826	sp|P13797|PLST_HUMAN	P13797	PLST_HUMAN	PLS3	Plastin-3		+	+
19.233924865722656	17.965166091918945	20.081083297729492	18.19600486755371	17.788713455200195	21.918302536010742	22.707860946655273	22.574617385864258	21.36252784729004	22.2431640625	Homo sapiens	1:Experimental evidence at protein level	333	4	-0.111256298302013	20.4007902570486	-0.0730754698121718	0.942954857045624	0.975555629445383	-6.16722538251588	0.0255090981484269	0.0107479606392032	sp|P13804|ETFA_HUMAN	P13804	ETFA_HUMAN	ETFA	Electron transfer flavoprotein subunit alpha, mitochondrial		+	
19.14725112915039	20.506427764892578	18.7658634185791	17.566734313964844	17.161766052246094	17.93438720703125	20.653587341308594	18.315675735473633	19.51042938232422	17.825958251953125	Homo sapiens	1:Experimental evidence at protein level	737	8	-2.0023367347584	18.7322579802677	-3.49502039151641	0.00444809494253554	0.0377838674863065	-1.88799661744081	2.3518259515116	1.42269359056461	sp|P13807|GYS1_HUMAN	P13807	GYS1_HUMAN	GYS1	Glycogen [starch] synthase, muscle		+	+
19.939783096313477	18.39970588684082	20.36317253112793	19.705259323120117	19.1749267578125	20.75288200378418	21.55972671508789	20.428871154785156	20.069494247436523	20.583276748657227	Homo sapiens	1:Experimental evidence at protein level	350	1	0.182069528300623	20.0951198301844	0.225853025192825	0.825132035512916	0.920161363186913	-6.14359863213473	0.0834765511997156	0.0361360063537712	sp|P13995|MTDC_HUMAN	P13995	MTDC_HUMAN	MTHFD2	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial		+	
19.119075775146484	21.40084457397461	17.149503707885742	18.23516273498535	18.265901565551758	18.035768508911133	21.313100814819336	18.351825714111328	17.59771728515625	18.194927215576172	Homo sapiens	1:Experimental evidence at protein level	115	7	-3.0623935965965	18.7637672125664	-5.44752671627606	0.000150412958378451	0.00846793714177014	1.25600080585529	3.82271474679074	2.07222237444617	sp|P14174|MIF_HUMAN	P14174	MIF_HUMAN	MIF	Macrophage migration inhibitory factor		+	+
22.165313720703125	24.95639991760254	21.21949577331543	21.3786563873291	21.206920623779297	22.28885841369629	26.607433319091797	22.868566513061523	22.817270278930664	22.074462890625	Homo sapiens	1:Experimental evidence at protein level	531	0	-3.55860542695611	22.7510188321697	-5.53276759956393	0.000131222670424226	0.00846793714177014	1.38037260611359	3.88199112845416	2.07222237444617	sp|P14618|KPYM_HUMAN	P14618	KPYM_HUMAN	PKM	Pyruvate kinase PKM		+	+
23.355615615844727	21.15989112854004	21.20899200439453	21.167818069458008	21.23604965209961	23.28360366821289	21.467275619506836	21.235065460205078	21.85894203186035	21.62135887145996	Homo sapiens	1:Experimental evidence at protein level	803	0	1.13175794842774	21.7573371347973	1.69909128170615	0.115159161349596	0.283516848322647	-4.83558974998049	0.938701506546378	0.547421127543082	sp|P14625|ENPL_HUMAN	P14625	ENPL_HUMAN	HSP90B1	Endoplasmin		+	
18.6541690826416	20.69422149658203	21.654993057250977	23.677427291870117	18.19867706298828	21.11714744567871	22.149606704711914	20.715795516967773	22.625253677368164	20.679771423339844	Homo sapiens	1:Experimental evidence at protein level	240	2	0.145078484441893	21.0136682566596	0.113345710577956	0.911638246009768	0.9552169439686	-6.16333512719472	0.0401774631290343	0.0198979824806201	sp|P14678|RSMB_HUMAN	P14678	RSMB_HUMAN	SNRPB	Small nuclear ribonucleoprotein-associated proteins B and B'		+	
24.990827560424805	22.515735626220703	24.744298934936523	24.439939498901367	23.928165435791016	23.686399459838867	23.322765350341797	23.789758682250977	24.268680572509766	22.396297454833984	Homo sapiens	1:Experimental evidence at protein level	589	0	1.46281449340548	23.806715365087	2.20577876896077	0.0477274308142452	0.162153946191398	-4.07035491838474	1.3212319432417	0.790072477837171	sp|P14866|HNRPL_HUMAN	P14866	HNRPL_HUMAN	HNRNPL	Heterogeneous nuclear ribonucleoprotein L		+	
21.327991485595703	21.45344352722168	19.742952346801758	20.357215881347656	21.018064498901367	21.95769500732422	21.58539581298828	20.978212356567383	21.518938064575195	21.621225357055664	Homo sapiens	1:Experimental evidence at protein level	501	0	-0.194728520367441	21.1556390879272	-0.280926522627476	0.783571080154479	0.896157121586157	-6.12920569323523	0.105921601213672	0.0476158396062133	sp|P14868|SYDC_HUMAN	P14868	SYDC_HUMAN	DARS1	Aspartate--tRNA ligase, cytoplasmic		+	
21.773584365844727	21.47235870361328	20.72758674621582	21.49959373474121	20.975709915161133	22.27756690979004	22.32768440246582	21.51459503173828	17.88100814819336	21.79511070251465	Homo sapiens	1:Experimental evidence at protein level	745	1	-0.992136547783954	21.2273303366206	-0.929900990880484	0.370825128608644	0.606439650757097	-5.737685210207	0.430830843981958	0.217212411033575	sp|P14923|PLAK_HUMAN	P14923	PLAK_HUMAN	JUP	Junction plakoglobin		+	
21.180404663085938	18.8320369720459	17.58477020263672	20.60236358642578	16.451478958129883	21.529590606689453	19.487821578979492	18.294273376464844	21.151723861694336	18.380006790161133	Homo sapiens	1:Experimental evidence at protein level	192	6	1.98140442511064	19.3412341118525	3.15444162794488	0.00834420370169947	0.054182069061509	-2.4745904966498	2.07861510229914	1.26614441449593	sp|P15153|RAC2_HUMAN	P15153	RAC2_HUMAN	RAC2	Ras-related C3 botulinum toxin substrate 2		+	
20.782323837280273	21.986520767211914	17.083528518676758	17.951961517333984	20.545114517211914	18.092025756835938	22.013919830322266	18.779123306274414	18.661115646362305	18.293575286865234	Homo sapiens	1:Experimental evidence at protein level	586	6	-3.08343946795388	19.4159971762595	-3.1179016869411	0.008928999318627	0.0566849406326596	-2.53756980122569	2.0491972101764	1.24653230387289	sp|P15311|EZRI_HUMAN	P15311	EZRI_HUMAN	EZR	Ezrin		+	
25.349576950073242	25.793071746826172	26.102447509765625	26.026010513305664	26.79851722717285	24.423503875732422	25.568763732910156	24.973936080932617	25.609237670898438	25.16514778137207	Homo sapiens	1:Experimental evidence at protein level	293	0	-0.28422952691718	25.5842796293548	-0.357689645597268	0.726813004240153	0.858787401129182	-6.10400962639684	0.13857731083674	0.0661143355215481	sp|P15880|RS2_HUMAN	P15880	RS2_HUMAN	RPS2	Small ribosomal subunit protein uS5		+	
22.395038604736328	22.30078125	21.700170516967773	21.646305084228516	21.6595516204834	23.285736083984375	22.534799575805664	22.791244506835938	22.805315017700195	23.700172424316406	Homo sapiens	1:Experimental evidence at protein level	2871	0	0.1503344062113	22.4822417338517	0.212307350418192	0.835445184567246	0.925704409909662	-6.14666383847214	0.0780820398710506	0.0335276673554408	sp|P15924|DESP_HUMAN	P15924	DESP_HUMAN	DSP	Desmoplakin		+	
20.53746795654297	18.821245193481445	16.9405574798584	18.97585105895996	18.36397933959961	21.476377487182617	18.41253089904785	18.81206703186035	21.11958885192871	18.555919647216797	Homo sapiens	1:Experimental evidence at protein level	742	7	1.92680945160795	19.1970966282051	2.56629434040165	0.0247810198824439	0.110056882419089	-3.47877098459299	1.60588082385976	0.958382793608844	sp|P16070|CD44_HUMAN	P16070	CD44_HUMAN	CD44	CD44 antigen		+	
20.990482330322266	20.405786514282227	17.848892211914062	18.36884880065918	16.864234924316406	21.28866958618164	21.14057159423828	18.380382537841797	18.470909118652344	18.301815032958984	Homo sapiens	1:Experimental evidence at protein level	1822	6	-0.954931430433842	19.1979295576718	-1.11303006948964	0.287582098262955	0.51911198989789	-5.56001335134957	0.54123815190387	0.284738940132214	sp|P16144|ITB4_HUMAN	P16144	ITB4_HUMAN	ITGB4	Integrin beta-4		+	
21.259679794311523	17.866832733154297	21.196910858154297	20.366071701049805	21.195541381835938	20.023611068725586	18.967914581298828	20.205589294433594	20.757766723632812	18.361392974853516	Homo sapiens	1:Experimental evidence at protein level	327	3	2.20941220055542	20.0194040983939	2.7007199035303	0.0193436825255751	0.0932200870647396	-3.25208786580165	1.71346084419848	1.03049049578534	sp|P16220|CREB1_HUMAN	P16220	CREB1_HUMAN	CREB1	Cyclic AMP-responsive element-binding protein 1		+	
28.795425415039062	24.017501831054688	28.881879806518555	29.359527587890625	28.619661331176758	23.999465942382812	23.404027938842773	24.213932037353516	23.333675384521484	24.319293975830078	Homo sapiens	1:Experimental evidence at protein level	226	0	2.69867434649331	25.9037186103816	1.40543143270123	0.185352675729122	0.397602334497469	-5.22521626454969	0.732001140165818	0.4005510743341	sp|P16401|H15_HUMAN	P16401	H15_HUMAN	H1-5	Histone H1.5		+	
25.708139419555664	21.053407669067383	26.269933700561523	17.650726318359375	25.88302230834961	21.753162384033203	19.335994720458984	21.73586654663086	18.44593048095703	21.970062255859375	Homo sapiens	1:Experimental evidence at protein level	221	3	0.708551460935347	21.9880735734716	0.357956320571223	0.726618522483331	0.858787401129182	-6.10391174590402	0.138693535581793	0.0661143355215481	sp|P16402|H13_HUMAN	P16402	H13_HUMAN	H1-3	Histone H1.3		+	
26.658843994140625	22.891935348510742	27.301517486572266	27.680845260620117	26.918392181396484	21.940486907958984	22.598663330078125	23.24567222595215	24.287792205810547	22.547449111938477	Homo sapiens	1:Experimental evidence at protein level	213	0	2.43091027410697	24.6127401859821	1.46651642681803	0.168321689936031	0.369693407967041	-5.14819645150291	0.773859917223308	0.432158293297769	sp|P16403|H12_HUMAN	P16403	H12_HUMAN	H1-2	Histone H1.2		+	
23.76749038696289	21.54753303527832	23.0430965423584	23.748886108398438	22.721494674682617	24.142549514770508	21.94049072265625	23.190088272094727	23.976318359375	23.482433319091797	Homo sapiens	1:Experimental evidence at protein level	1042	0	2.19365369146553	23.1568397860092	4.28958299049734	0.0010606982365786	0.0173673361868713	-0.548454722320472	2.97440815316663	1.76026678881021	sp|P16615|AT2A2_HUMAN	P16615	AT2A2_HUMAN	ATP2A2	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2		+	+
18.878084182739258	21.63629722595215	18.858049392700195	18.269184112548828	17.462173461914062	19.35847282409668	22.44261932373047	18.71929359436035	19.416969299316406	17.514650344848633	Homo sapiens	1:Experimental evidence at protein level	149	8	-3.00927315445524	19.2469739076064	-5.27257932045276	0.000199680175228813	0.00904877386373378	0.996961688276802	3.69966505088352	2.04341026502583	sp|P16949|STMN1_HUMAN	P16949	STMN1_HUMAN	STMN1	Stathmin		+	+
23.327165603637695	23.08611488342285	22.645265579223633	23.621414184570312	22.696887969970703	18.39990997314453	21.048282623291016	17.638038635253906	19.062681198120117	18.210948944091797	Homo sapiens	1:Experimental evidence at protein level	372	3	-0.924076803770419	20.976728536082	-0.499823555892509	0.626274552575705	0.795427212103162	-6.04182527505487	0.203235234635078	0.099399555587793	sp|P16989|YBOX3_HUMAN	P16989	YBOX3_HUMAN	YBX3	Y-box-binding protein 3		+	
