P1_LN	P1_PT	P2_ANT	P2_NCT	P2_PT	P3_ANT	P3_NCT	P3_PT	P4_ANT	P4_NCT	P4_PT	P5_ANT	P5_LN	P5_NCT	P5_PT	P6_ANT	P6_LN	P6_NCT	P6_PT	P7_ANT	P7_LN	P7_NCT	P7_PT	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	ANT_vs_LN_logFC	ANT_vs_LN_AveExpr	ANT_vs_LN_t	ANT_vs_LN_P.Value	ANT_vs_LN_adj.P.Val	ANT_vs_LN_B	ANT_vs_LN_-log(P.Value)	ANT_vs_LN_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	ANT_vs_LN_Valid	ANT_vs_LN_Significant
20.03158950805664	18.203022003173828	18.962451934814453	18.88214683532715	18.9007625579834	19.300634384155273	18.400678634643555	19.79079818725586	19.029993057250977	18.74466323852539	20.517560958862305	19.23990821838379	16.914915084838867	18.469867706298828	19.595401763916016	18.848682403564453	19.769489288330078	18.722578048706055	19.709753036499023	18.286376953125	20.484027862548828	18.95354461669922	17.719236373901367	Homo sapiens	1:Experimental evidence at protein level	220	14	-0.466010034390344	19.0212984064794	-0.853907517371274	0.401354739774176	0.541587118731419	-6.31714450985418	0.396471603882884	0.266331673588776	sp|O15551|CLD3_HUMAN	O15551	CLD3_HUMAN	CLDN3	Claudin-3		+	
21.372692108154297	20.98128318786621	19.223054885864258	18.512218475341797	21.059362411499023	18.76422882080078	18.622970581054688	20.951967239379883	18.8599910736084	20.31504249572754	20.979116439819336	19.166278839111328	21.32828140258789	20.124935150146484	21.31582260131836	18.550277709960938	21.44675064086914	20.188785552978516	21.571855545043945	19.76433563232422	21.980012893676758	19.677637100219727	21.539657592773438	Homo sapiens	1:Experimental evidence at protein level	795	8	1.60416630858247	20.2562721283443	4.88843160699941	5.11699263695787E-05	0.000348294747443762	1.82419457766505	4.29098520795086	3.45805307499164	sp|O43143|DHX15_HUMAN	O43143	DHX15_HUMAN	DHX15	ATP-dependent RNA helicase DHX15		+	+
19.438756942749023	17.958269119262695	18.99372673034668	18.94186782836914	18.186811447143555	18.95511245727539	19.251441955566406	18.644121170043945	18.490360260009766	18.371498107910156	18.040536880493164	18.36361312866211	18.794687271118164	18.651838302612305	18.700786590576172	18.18389892578125	19.593624114990234	18.046714782714844	18.944177627563477	18.85964012145996	19.170053482055664	19.349458694458008	19.016937255859375	Homo sapiens	1:Experimental evidence at protein level	476	14	-0.205731679100428	18.7405370975285	-0.594070989759936	0.557862129221	0.67712920512342	-6.5056914675958	0.253473119909924	0.16932845433075	sp|O43148|MCES_HUMAN	O43148	MCES_HUMAN	RNMT	mRNA cap guanine-N(7) methyltransferase		+	
19.897367477416992	20.143306732177734	19.365835189819336	18.97564697265625	19.668203353881836	18.654508590698242	19.895456314086914	17.51683235168457	18.714189529418945	17.540306091308594	20.176618576049805	18.17194175720215	19.982751846313477	18.73285484313965	20.286754608154297	20.811058044433594	20.781381607055664	18.208534240722656	20.582252502441406	21.058717727661133	20.31992530822754	18.141965866088867	20.150413513183594	Homo sapiens	1:Experimental evidence at protein level	150	11	-0.0784614714054364	19.4673292727132	-0.123735803883827	0.902524974236269	0.935951825133908	-6.67734240853645	0.0445407716683601	0.0287465044851282	sp|O43169|CYB5B_HUMAN	O43169	CYB5B_HUMAN	CYB5B	Cytochrome b5 type B		+	
20.586624145507812	19.507349014282227	19.055442810058594	18.471860885620117	19.91017723083496	18.388362884521484	19.02825927734375	19.167673110961914	18.515100479125977	17.681936264038086	17.85477638244629	18.75261116027832	19.843170166015625	17.969165802001953	19.405742645263672	19.090085983276367	17.771543502807617	18.909109115600586	19.767929077148438	18.012968063354492	19.87156867980957	19.060714721679688	17.912988662719727	Homo sapiens	1:Experimental evidence at protein level	522	16	0.065080818446738	18.8932306605779	0.122414201947469	0.903560662334823	0.936631666803956	-6.67750895162734	0.0440426849039561	0.0284311631397486	sp|O43172|PRP4_HUMAN	O43172	PRP4_HUMAN	PRPF4	U4/U6 small nuclear ribonucleoprotein Prp4		+	
23.764020919799805	20.51426124572754	22.04367446899414	21.951284408569336	23.27464485168457	22.517566680908203	22.25807762145996	21.18478775024414	23.22698211669922	22.88057518005371	23.425134658813477	22.84144401550293	21.440353393554688	22.791540145874023	21.327320098876953	22.4867000579834	22.60443687438965	21.974456787109375	23.86058235168457	22.22290802001953	22.6471004486084	22.15395736694336	21.82809066772461	Homo sapiens	1:Experimental evidence at protein level	533	0	-0.910773151940358	22.4070584123538	-1.7142215969839	0.0990002495090747	0.189981787219907	-5.26407647213266	1.00436371085419	0.721288031094636	sp|O43175|SERA_HUMAN	O43175	SERA_HUMAN	PHGDH	D-3-phosphoglycerate dehydrogenase		+	
21.52185821533203	19.87635040283203	18.844642639160156	18.662372589111328	21.76190757751465	19.941762924194336	19.38312339782715	20.785785675048828	18.707944869995117	20.216588973999023	20.438993453979492	18.64009666442871	17.669231414794922	18.95337677001953	20.54618263244629	18.109376907348633	18.039743423461914	18.802122116088867	17.3881778717041	19.562360763549805	20.264467239379883	19.683320999145508	17.2771053314209	Homo sapiens	1:Experimental evidence at protein level	175	15	-0.412871090877701	19.3507623242129	-0.540424858737825	0.593739849174596	0.706751202109278	-6.53646112235029	0.226403802184161	0.150733444148691	sp|O43181|NDUS4_HUMAN	O43181	NDUS4_HUMAN	NDUFS4	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial		+	
18.01543426513672	19.271696090698242	19.931615829467773	18.959190368652344	18.017452239990234	17.737321853637695	18.96685028076172	19.19345474243164	19.937297821044922	19.195627212524414	18.263362884521484	18.498748779296875	18.80862808227539	18.809242248535156	19.20759391784668	18.010801315307617	18.34314727783203	20.009105682373047	19.05230140686035	19.36180877685547	18.787965774536133	18.90275764465332	18.61963653564453	Homo sapiens	1:Experimental evidence at protein level	492	8	-1.2252231214114	18.8711543643131	-3.00078782032322	0.00607162120573782	0.0192789621790438	-2.76204201958258	2.21669533088553	1.71491634865133	sp|O43237|DC1L2_HUMAN	O43237	DC1L2_HUMAN	DYNC1LI2	Cytoplasmic dynein 1 light intermediate chain 2		+	+
21.077354431152344	20.763879776000977	18.270004272460938	19.274417877197266	20.530529022216797	19.16329002380371	20.143178939819336	20.171829223632812	19.96612548828125	20.528343200683594	20.700519561767578	18.305999755859375	20.77838706970215	19.609146118164062	20.49419593811035	20.145427703857422	20.634450912475586	20.586450576782227	20.77959442138672	19.4849910736084	20.725385665893555	20.657800674438477	20.221012115478516	Homo sapiens	1:Experimental evidence at protein level	534	5	0.717772965864782	20.1261862580932	1.81356749389034	0.0819023724229124	0.162879294309973	-5.10492896726474	1.08670351807771	0.78813412096139	sp|O43242|PSMD3_HUMAN	O43242	PSMD3_HUMAN	PSMD3	26S proteasome non-ATPase regulatory subunit 3		+	
21.707477569580078	18.376529693603516	19.16609764099121	18.13548469543457	21.75353240966797	18.235450744628906	19.133453369140625	20.673023223876953	19.34282112121582	19.998641967773438	20.4962158203125	19.48154067993164	20.289146423339844	18.847898483276367	20.400354385375977	18.53890037536621	20.946046829223633	18.695878982543945	20.30434226989746	18.312036514282227	20.639362335205078	19.487043380737305	20.735321044921875	Homo sapiens	1:Experimental evidence at protein level	624	12	1.19952079716944	19.7125324555632	2.5950871971306	0.0156744704706924	0.0418892573099633	-3.64029569466838	1.8048071219831	1.37789733954434	sp|O43252|PAPS1_HUMAN	O43252	PAPS1_HUMAN	PAPSS1	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1		+	+
18.797876358032227	18.848777770996094	19.93305206298828	18.160335540771484	18.942644119262695	19.845083236694336	19.56554412841797	18.12199592590332	18.394914627075195	18.626989364624023	17.435352325439453	17.963232040405273	18.556169509887695	18.127397537231445	18.41982650756836	19.75343894958496	18.259456634521484	18.811914443969727	18.27116584777832	19.34519386291504	18.069135665893555	18.684850692749023	18.388324737548828	Homo sapiens	1:Experimental evidence at protein level	779	13	-1.59570177804646	18.6775572256719	-3.65223604027189	0.00121881120393791	0.00475935151585262	-1.24145421575505	2.91406356217332	2.32245221792507	sp|O43264|ZW10_HUMAN	O43264	ZW10_HUMAN	ZW10	Centromere/kinetochore protein zw10 homolog		+	+
17.491384506225586	18.68071937561035	20.063812255859375	19.338781356811523	18.773805618286133	19.239940643310547	18.717817306518555	19.137624740600586	18.968887329101562	18.70888328552246	18.308156967163086	19.091169357299805	18.522096633911133	19.521223068237305	19.095489501953125	19.683448791503906	17.335472106933594	19.056072235107422	17.61640739440918	18.930179595947266	18.700895309448242	19.67867088317871	18.73122215270996	Homo sapiens	1:Experimental evidence at protein level	461	3	-2.12212192055777	18.8560725573222	-5.6073746392116	8.12323027257724E-06	7.73418477627176E-05	3.62073838531581	5.09027123546538	4.11158545647337	sp|O43294|TGFI1_HUMAN	O43294	TGFI1_HUMAN	TGFB1I1	Transforming growth factor beta-1-induced transcript 1 protein		+	+
17.218854904174805	17.125764846801758	21.162687301635742	21.221336364746094	17.08434295654297	21.405460357666016	21.22013282775879	18.320093154907227	21.815656661987305	21.05253028869629	19.47186279296875	21.337806701660156	17.18459129333496	20.41791534423828	18.78614044189453	21.782514572143555	17.31985092163086	21.697277069091797	16.98200225830078	21.318262100219727	17.52420425415039	20.71441078186035	18.761411666870117	Homo sapiens	1:Experimental evidence at protein level	675	7	-4.99410628559606	19.6443264753773	-11.6458934199512	1.57545526737492E-11	1.74917795879604E-08	16.324404118385	10.8025939234376	7.75716600379091	sp|O43301|HS12A_HUMAN	O43301	HS12A_HUMAN	HSPA12A	Heat shock 70 kDa protein 12A		+	+
22.561050415039062	22.43387222290039	21.72484588623047	21.607797622680664	22.688962936401367	21.287254333496094	21.387929916381836	22.314228057861328	21.231952667236328	22.139450073242188	22.577178955078125	21.2636661529541	23.101764678955078	22.1050968170166	22.97140884399414	20.951547622680664	22.67639923095703	21.555438995361328	22.794645309448242	20.90144157409668	22.869508743286133	21.857397079467773	22.450105667114258	Homo sapiens	1:Experimental evidence at protein level	633	0	0.629067715609388	22.055054352946	2.93944147309925	0.007029362384347	0.0214626380607571	-2.89887565620432	2.1530840669458	1.66831689817548	sp|O43390|HNRPR_HUMAN	O43390	HNRPR_HUMAN	HNRNPR	Heterogeneous nuclear ribonucleoprotein R		+	+
21.909692764282227	20.196847915649414	21.544885635375977	21.432111740112305	21.043476104736328	20.73670768737793	20.7021484375	21.333799362182617	21.23120880126953	20.865928649902344	21.278146743774414	21.54185676574707	21.13821792602539	21.55537986755371	21.87767791748047	21.261795043945312	20.681753158569336	21.794513702392578	21.994203567504883	21.265335083007812	21.182296752929688	20.948881149291992	20.86625099182129	Homo sapiens	1:Experimental evidence at protein level	289	0	-0.946951053795313	21.2397282057261	-2.61948555800937	0.0148270618392904	0.0399277381114879	-3.58939173018899	1.82894490112299	1.39872529169705	sp|O43396|TXNL1_HUMAN	O43396	TXNL1_HUMAN	TXNL1	Thioredoxin-like protein 1		+	+
22.816770553588867	21.319746017456055	21.118087768554688	21.809173583984375	22.917577743530273	20.916284561157227	19.591205596923828	20.57827377319336	20.754314422607422	20.55406379699707	20.888500213623047	20.91128921508789	20.862873077392578	20.866355895996094	20.618268966674805	21.9056453704834	21.579322814941406	20.681001663208008	21.649700164794922	21.552099227905273	21.714744567871094	21.734779357910156	21.481525421142578	Homo sapiens	1:Experimental evidence at protein level	206	1	-0.372940737095306	21.2561180455758	-0.729327549579251	0.47265504416355	0.606329247041087	-6.41563289970876	0.325455702965059	0.21729148252834	sp|O43399|TPD54_HUMAN	O43399	TPD54_HUMAN	TPD52L2	Tumor protein D54		+	
20.062149047851562	20.0338134765625	18.822378158569336	18.89116859436035	19.627395629882812	19.452259063720703	18.538480758666992	17.951448440551758	18.748323440551758	18.151397705078125	18.639785766601562	18.67940330505371	18.578977584838867	18.618364334106445	18.82000732421875	18.75956916809082	20.154903411865234	19.099790573120117	19.594701766967773	18.903045654296875	19.968311309814453	18.702041625976562	20.53546905517578	Homo sapiens	1:Experimental evidence at protein level	177	15	-0.0331667400311382	19.1005740914971	-0.0744626952512859	0.941241466762816	0.961868502926651	-6.68234299083169	0.0262989480604284	0.0168842963164629	sp|O43447|PPIH_HUMAN	O43447	PPIH_HUMAN	PPIH	Peptidyl-prolyl cis-trans isomerase H		+	
21.269712448120117	21.332780838012695	21.663253784179688	21.038890838623047	21.341012954711914	21.996543884277344	21.639284133911133	22.118120193481445	21.71355438232422	21.84418296813965	21.643550872802734	21.663522720336914	21.50124168395996	21.8082218170166	22.578004837036133	21.116897583007812	21.857677459716797	21.430404663085938	20.053077697753906	21.475143432617188	21.817447662353516	21.3951358795166	21.68178939819336	Homo sapiens	1:Experimental evidence at protein level	359	0	-0.923096938080601	21.5675782599741	-2.98322116146513	0.00633233124628163	0.0198762601157171	-2.80135794190173	2.19843637513161	1.70166532838447	sp|O43488|ARK72_HUMAN	O43488	ARK72_HUMAN	AKR7A2	Aflatoxin B1 aldehyde reductase member 2		+	+
20.671342849731445	19.92828941345215	20.996726989746094	20.63274383544922	20.053712844848633	21.54703140258789	21.28487777709961	20.266971588134766	21.568702697753906	22.040538787841797	21.189895629882812	21.4277286529541	21.012828826904297	21.599700927734375	19.799802780151367	20.596403121948242	21.109468460083008	20.774337768554688	20.478168487548828	20.990215301513672	19.65215301513672	19.488880157470703	20.662017822265625	Homo sapiens	1:Experimental evidence at protein level	1005	1	-1.47345019424195	20.7817428552856	-3.92569382472005	0.000609074497116628	0.0026609212072613	-0.575966446970403	3.21532958469394	2.5749679851849	sp|O43491|E41L2_HUMAN	O43491	E41L2_HUMAN	EPB41L2	Band 4.1-like protein 2		+	+
19.445465087890625	19.85200309753418	19.114322662353516	19.59813690185547	19.239883422851562	18.81001091003418	19.287099838256836	17.873964309692383	18.853923797607422	17.727842330932617	18.126415252685547	18.487201690673828	18.992881774902344	17.487442016601562	19.872116088867188	19.23688316345215	19.737560272216797	19.545778274536133	19.985660552978516	18.328275680541992	19.444469451904297	18.75556755065918	19.233177185058594	Homo sapiens	1:Experimental evidence at protein level	962	14	-0.222508266671912	19.0037733170733	-0.437094465186388	0.665837120513363	0.766100667374821	-6.58769563235404	0.176631996525807	0.115714159332331	sp|O43592|XPOT_HUMAN	O43592	XPOT_HUMAN	XPOT	Exportin-T		+	
23.185489654541016	21.973342895507812	19.142621994018555	18.048934936523438	22.219940185546875	18.443838119506836	19.238380432128906	21.035173416137695	18.342382431030273	18.041261672973633	22.174636840820312	18.73129653930664	21.63483238220215	18.217529296875	21.75613784790039	19.34200668334961	21.915090560913086	18.714048385620117	21.001440048217773	18.687694549560547	21.528118133544922	19.10828399658203	21.28803062438965	Homo sapiens	1:Experimental evidence at protein level	174	12	2.40781209883758	20.1397927380745	5.73260084715331	5.91565323909924E-06	5.9984236959426E-05	3.93079592757358	5.22799729119297	4.22196286129889	sp|O43598|DNPH1_HUMAN	O43598	DNPH1_HUMAN	DNPH1	5-hydroxymethyl-dUMP N-hydrolase		+	+
19.734251022338867	19.89423942565918	19.289018630981445	18.531415939331055	18.592931747436523	17.82883071899414	19.073646545410156	19.432340621948242	18.980104446411133	18.459211349487305	19.537174224853516	17.773881912231445	18.82611083984375	18.966657638549805	19.39679527282715	18.569904327392578	20.072660446166992	18.864931106567383	21.074256896972656	19.354530334472656	20.111064910888672	18.420734405517578	20.027790069580078	Homo sapiens	1:Experimental evidence at protein level	452	11	0.229557385516674	19.1598611609023	0.539239448693787	0.594545158586594	0.70702667507595	-6.53710898940877	0.225815153021519	0.150564200602326	sp|O43615|TIM44_HUMAN	O43615	TIM44_HUMAN	TIMM44	Mitochondrial import inner membrane translocase subunit TIM44		+	
19.70915412902832	20.023019790649414	19.24205780029297	19.91720199584961	19.3920955657959	19.489280700683594	19.167095184326172	19.87915802001953	19.20171546936035	18.574743270874023	19.78878402709961	19.490467071533203	19.62160301208496	18.77808380126953	19.566015243530273	19.479156494140625	20.157670974731445	19.29106330871582	17.462820053100586	19.231630325317383	20.44830894470215	19.709110260009766	20.12880516052246	Homo sapiens	1:Experimental evidence at protein level	180	8	-0.219714790511411	19.4692184414153	-0.506541436536537	0.616964531326797	0.726673329440357	-6.55443120753122	0.209739802404068	0.138660779106917	sp|O43617|TPPC3_HUMAN	O43617	TPPC3_HUMAN	TRAPPC3	Trafficking protein particle complex subunit 3		+	
